-1.96	-1.96	0.005358576956081027	-0.024343327662086894
-1.96	-1.92	0.005584400636668225	-0.014942424962677892
-1.96	-1.88	0.005824812251681175	-0.026995124217643388
-1.96	-1.84	0.006081096516175098	-0.024225453105151406
-1.96	-1.8	0.00635468283489308	-0.02585696350292774
-1.96	-1.76	0.006647165321169979	-0.028135389884911738
-1.96	-1.72	0.006960326126341297	-0.033601383381362974
-1.96	-1.68	0.007296162721156882	-0.03360533469797061
-1.96	-1.6400000000000001	0.007656919914217645	-0.032691058606529835
-1.96	-1.6	0.008045127572623675	-0.05118961989148277
-1.96	-1.56	0.008463645237434597	-0.032411622736367156
-1.96	-1.52	0.008915715115228219	-0.0641006570479416
-1.96	-1.48	0.00940502529571852	-0.028936580576381626
-1.96	-1.44	0.009935785519218202	-0.0958422250664117
-1.96	-1.4	0.010512818430789215	-0.028523222622505968
-1.96	-1.3599999999999999	0.0111416700567843	-0.1167464171201883
-1.96	-1.3199999999999998	0.011828744288338865	-0.02394253538136709
-1.96	-1.28	0.012581467544568816	-0.1585817756579538
-1.96	-1.24	0.013408491641399277	-0.0404817985645052
-1.96	-1.2	0.01431994538871827	-0.17594010359005263
-1.96	-1.1600000000000001	0.015327748835971404	-0.08512948346230659
-1.96	-1.12	0.01644600875918277	-0.16031199644019284
-1.96	-1.08	0.017691520485124547	-0.19746702720689344
-1.96	-1.04	0.01908441031435636	-0.13522551712727404
-1.96	-1.0	0.020648965909603786	-0.31190816193920196
-1.96	-0.96	0.022414721051930275	-0.17909406952047063
-1.96	-0.9199999999999999	0.024417889321373894	-0.3023498751480538
-1.96	-0.8799999999999999	0.026703283772473545	-0.4583771436070797
-1.96	-0.8400000000000001	0.029326925460497248	-0.1786858366540282
-1.96	-0.8	0.03235964851756143	-0.6878620535361049
-1.96	-0.76	0.03589218281420427	-0.5876081746249053
-1.96	-0.72	0.040042495684799104	-0.33987376762138505
-1.96	-0.6799999999999999	0.044966728906907553	-1.1551590546509258
-1.96	-0.6399999999999999	0.05087618500417135	-1.0212361898195061
-1.96	-0.6000000000000001	0.05806536963558575	-0.9686601380328892
-1.96	-0.56	0.06696308607536167	-0.7846805276127573
-1.96	-0.52	0.07824352447692347	-2.893532220429881
-1.96	-0.48	0.09316604459698417	-1.922781428995954
-1.96	-0.43999999999999995	0.11557956038086853	-4.301263687593341
-1.96	-0.3999999999999999	0.16290972039133714	-1.4310741384467756
-1.96	-0.3600000000000001	0.18347496046066233	-7.8103964887377195
-1.96	-0.32000000000000006	0.277406434683711	-2.6367079056019107
-1.96	-0.28	0.6000460852136835	-21.377328762336855
-1.96	-0.24	0.4127405990519951	-7.253827368781945
-1.96	-0.19999999999999996	0.5217392435991295	-81.9975369137119
-1.96	-0.15999999999999992	0.7894193761098276	-41.328969614936554
-1.96	-0.1200000000000001	1.3755896470162463	-570.9463757789002
-1.96	-0.08000000000000007	2.984975217070482	-1468.5233382661522
-1.96	-0.040000000000000036	10.137227163686056	7661.172280110937
-1.96	0.0	50.670652801536	16996.53414748618
-1.96	0.040000000000000036	10.13722716368617	7661.172280110937
-1.96	0.08000000000000007	2.984975217070501	-1468.5233382661522
-1.96	0.1200000000000001	1.3755896470162525	-570.9463757789002
-1.96	0.16000000000000014	0.7894193761098283	-41.32896961493719
-1.96	0.20000000000000018	0.52173924359913	-81.99753691371065
-1.96	0.2400000000000002	0.4127405990519964	-7.2538273687824715
-1.96	0.2799999999999998	0.6000460852136847	-21.377328762336713
-1.96	0.31999999999999984	0.2774064346837118	-2.636707905601523
-1.96	0.3599999999999999	0.18347496046066278	-7.810396488737362
-1.96	0.3999999999999999	0.16290972039133725	-1.4310741384467756
-1.96	0.43999999999999995	0.11557956038086858	-4.301263687593341
-1.96	0.48	0.09316604459698424	-1.922781428995954
-1.96	0.52	0.07824352447692354	-2.893532220429881
-1.96	0.56	0.06696308607536172	-0.7846805276127573
-1.96	0.6000000000000001	0.0580653696355858	-0.9686601380328892
-1.96	0.6400000000000001	0.05087618500417134	-1.0212361898186844
-1.96	0.6800000000000002	0.044966728906907553	-1.1551590546512849
-1.96	0.7200000000000002	0.040042495684799104	-0.3398737676213877
-1.96	0.7599999999999998	0.03589218281420431	-0.5876081746249529
-1.96	0.7999999999999998	0.032359648517561464	-0.6878620535363581
-1.96	0.8399999999999999	0.029326925460497283	-0.17868583665404314
-1.96	0.8799999999999999	0.026703283772473562	-0.4583771436070797
-1.96	0.9199999999999999	0.0244178893213739	-0.3023498751480538
-1.96	0.96	0.02241472105193028	-0.17909406952047063
-1.96	1.0	0.0206489659096038	-0.31190816193920196
-1.96	1.04	0.019084410314356374	-0.13522551712727404
-1.96	1.08	0.01769152048512456	-0.19746702720689344
-1.96	1.12	0.01644600875918278	-0.16031199644019284
-1.96	1.1600000000000001	0.015327748835971412	-0.08512948346230659
-1.96	1.2000000000000002	0.014319945388718273	-0.17594010358994275
-1.96	1.2400000000000002	0.01340849164139928	-0.0404817985650557
-1.96	1.2799999999999998	0.01258146754456883	-0.158581775658402
-1.96	1.3199999999999998	0.011828744288338872	-0.02394253538136709
-1.96	1.3599999999999999	0.01114167005678431	-0.1167464171201883
-1.96	1.4	0.010512818430789222	-0.028523222622505968
-1.96	1.44	0.009935785519218207	-0.0958422250664117
-1.96	1.48	0.009405025295718523	-0.028936580576381626
-1.96	1.52	0.008915715115228224	-0.0641006570479416
-1.96	1.56	0.0084636452374346	-0.032411622736367156
-1.96	1.6	0.00804512757262368	-0.05118961989148277
-1.96	1.6400000000000001	0.00765691991421765	-0.032691058606529835
-1.96	1.6800000000000002	0.007296162721156884	-0.03360533469788466
-1.96	1.7200000000000002	0.0069603261263413	-0.03360138338134189
-1.96	1.7599999999999998	0.006647165321169985	-0.028135389884911738
-1.96	1.7999999999999998	0.0063546828348930865	-0.02585696350292774
-1.96	1.8399999999999999	0.006081096516175102	-0.024225453105151406
-1.96	1.88	0.005824812251681179	-0.026995124217643388
-1.96	1.92	0.005584400636668228	-0.014942424962677892
-1.96	1.96	0.005358576956081031	-0.024343327662086894
-1.92	-1.96	0.0016481588728323123	-0.027210539755718566
-1.92	-1.92	0.001717824087049637	-0.015477342802531711
-1.92	-1.88	0.0017920088065661378	-0.032110064960966356
-1.92	-1.84	0.0018711133442960695	-0.013364548965993272
-1.92	-1.8	0.001955583437359541	-0.0385045816738809
-1.92	-1.76	0.002045916592420852	-0.021541169051264242
-1.92	-1.72	0.002142669493123862	-0.03907678900311712
-1.92	-1.68	0.0022464666785727396	-0.0259368579605392
-1.92	-1.6400000000000001	0.002358010749440381	-0.05147665872235438
-1.92	-1.6	0.0024780944183712917	-0.026888177315324252
-1.92	-1.56	0.002607614797583051	-0.05844510524027605
-1.92	-1.52	0.0027475904139071926	-0.040854014838510505
-1.92	-1.48	0.0028991815666098556	-0.0684670661717657
-1.92	-1.44	0.0030637148052463045	-0.049749082442518536
-1.92	-1.4	0.0032427125159400425	-0.06978009795587223
-1.92	-1.3599999999999999	0.0034379288820135462	-0.08408340594079224
-1.92	-1.3199999999999998	0.003651393852863088	-0.07676987477255469
-1.92	-1.28	0.003885467247364487	-0.11631292099191136
-1.92	-1.24	0.004142905783625976	-0.06353217050033266
-1.92	-1.2	0.004426946736290953	-0.18331637817933943
-1.92	-1.1600000000000001	0.004741413180063527	-0.05826103075997245
-1.92	-1.12	0.00509084753982851	-0.26115938480267004
-1.92	-1.08	0.005480682671903125	-0.06985377678362542
-1.92	-1.04	0.0059174633186076355	-0.29328861092889513
-1.92	-1.0	0.006409136100804932	-0.18694845507930705
-1.92	-0.96	0.006965434207991938	-0.2539256845299136
-1.92	-0.9199999999999999	0.007598395245172773	-0.43749911178693873
-1.92	-0.8799999999999999	0.008323070151978786	-0.19275941289982726
-1.92	-0.8400000000000001	0.009158512914802847	-0.6034345511650646
-1.92	-0.8	0.01012919487349035	-0.5192002020745774
-1.92	-0.76	0.011267083895210845	-0.3339664888778846
-1.92	-0.72	0.012614811285422484	-1.1398301008980196
-1.92	-0.6799999999999999	0.014230721699149091	-0.7359831733708068
-1.92	-0.6399999999999999	0.01619743715151872	-0.6271401775833494
-1.92	-0.6000000000000001	0.018637693963556363	-1.7045640333547736
-1.92	-0.56	0.0217476343592581	-2.001972623486578
-1.92	-0.52	0.025882389375068652	-1.5190200058670231
-1.92	-0.48	0.031864327783265624	-1.3568684962250201
-1.92	-0.43999999999999995	0.04300465435064879	-3.418626309054213
-1.92	-0.3999999999999999	0.07647594883161278	-4.122248243814698
-1.92	-0.3600000000000001	0.07724470383953311	-7.723689315236069
-1.92	-0.32000000000000006	0.15096400575181196	-8.009823723314135
-1.92	-0.28	0.4734941979252783	-15.028099950326794
-1.92	-0.24	0.176234345102302	-22.474803624060097
-1.92	-0.19999999999999996	0.17086814357951854	-34.59930993727129
-1.92	-0.15999999999999992	0.24082969029902604	-119.92050084488238
-1.92	-0.1200000000000001	0.41007222597657145	-48.90349491701456
-1.92	-0.08000000000000007	0.8821438084725302	-1264.481681954102
-1.92	-0.040000000000000036	2.9857669762953645	-1467.8104435946445
-1.92	0.0	14.910930117228641	-308.75263599266435
-1.92	0.040000000000000036	2.985766976295398	-1467.8104435946445
-1.92	0.08000000000000007	0.8821438084725359	-1264.481681954102
-1.92	0.1200000000000001	0.4100722259765732	-48.90349491701456
-1.92	0.16000000000000014	0.2408296902990263	-119.92050084488181
-1.92	0.20000000000000018	0.17086814357951882	-34.59930993727038
-1.92	0.2400000000000002	0.17623434510230326	-22.474803624059877
-1.92	0.2799999999999998	0.473494197925279	-15.028099950326578
-1.92	0.31999999999999984	0.15096400575181246	-8.009823723314785
-1.92	0.3599999999999999	0.07724470383953327	-7.723689315236201
-1.92	0.3999999999999999	0.07647594883161282	-4.122248243814698
-1.92	0.43999999999999995	0.04300465435064877	-3.418626309054213
-1.92	0.48	0.03186432778326564	-1.3568684962250201
-1.92	0.52	0.02588238937506867	-1.5190200058670231
-1.92	0.56	0.021747634359258115	-2.001972623486578
-1.92	0.6000000000000001	0.018637693963556374	-1.7045640333547736
-1.92	0.6400000000000001	0.01619743715151872	-0.6271401775831005
