1.0	0.0	42.58250925541071
1.0	0.01	39.78985725655175
1.0	0.02	32.51784828394464
1.0	0.03	22.99185417622622
1.0	0.04	13.745796248270135
1.0	0.05	6.637972202087204
1.0	0.06	2.3392105322236914
1.0	0.07	0.44393501540749175
1.0	0.08	0.002163749887339749
1.0	0.09	0.10153582254138496
1.0	0.1	0.20519661868393205
1.0	0.11	0.17107469317004467
1.0	0.12	0.07339435951874904
1.0	0.13	0.00895614626635945
1.0	0.14	0.0037932931246324486
1.0	0.15	0.025189110754073773
1.0	0.16	0.03531154481373762
1.0	0.17	0.02475277575473678
1.0	0.18	0.007930146277149877
1.0	0.19	0.0002525114534905401
1.0	0.2	0.0036205254126379077
1.0	0.20999999999999996	0.009468194482370271
1.0	0.22	0.010177536955458776
1.0	0.23000000000000004	0.005743442153307661
1.0	0.24	0.0012680577907163387
1.0	0.25	0.0005143828700936579
1.0	0.26	0.002672354368505701
1.0	0.27	0.004404880751963939
1.0	0.28	0.0037647779566900835
1.0	0.29	0.0017490513150963238
1.0	0.3	0.0005777586392639786
1.0	0.31	0.001141978955585341
1.0	0.32	0.0023354113446470465
1.0	0.33	0.002592588996557144
1.0	0.34	0.0016930195979664923
1.0	0.35	0.0008911356178612761
1.0	0.36	0.001365104421369643
1.0	0.37	0.0027515377859807346
1.0	0.38	0.003432547804306214
1.0	0.39	0.002427976253020848
1.0	0.4	0.0009674003661844727
1.0	0.41	0.0018056551611801944
1.0	0.41999999999999993	0.006324912747584884
1.0	0.43000000000000005	0.011916252003671884
1.0	0.44	0.012927488052186142
1.0	0.44999999999999996	0.0065110888471281506
1.0	0.4600000000000001	0.0009282216092490053
1.0	0.47	0.020780672055122584
1.0	0.48	0.10373932046321219
1.0	0.49	0.287262385392439
1.0	0.5	0.5896279870937898
1.0	0.51	0.9938695330229426
1.0	0.52	1.4430966005037529
1.0	0.53	1.8510226157135337
1.0	0.54	2.124947386482048
1.0	0.55	2.1936361733606935
1.0	0.56	2.0316651358116977
1.0	0.57	1.6741628673268392
1.0	0.58	1.2188305204228518
1.0	0.59	0.8136039861592175
1.0	0.6	0.628814209247949
1.0	0.61	0.8148325305185018
1.0	0.62	1.4519937136959646
1.0	0.63	2.5076121007113503
1.0	0.64	3.8198211685341796
1.0	0.65	5.123761501614829
1.0	0.66	6.1205358406198584
1.0	0.67	6.568807662801648
1.0	0.68	6.363909237452565
1.0	0.69	5.570095048718136
1.0	0.7	4.390630972446846
1.0	0.71	3.0894924762784406
1.0	0.72	1.9021769869039482
1.0	0.73	0.977697267067555
1.0	0.74	0.3755480913781115
1.0	0.75	0.10982069489297824
1.0	0.76	0.2054756708430743
1.0	0.77	0.7250267422281107
1.0	0.78	1.7421502232193025
1.0	0.79	3.27219001459165
1.0	0.8	5.199174237177664
1.0	0.81	7.247316059011792
1.0	0.82	9.026069712338277
1.0	0.8300000000000001	10.14079732853288
1.0	0.8399999999999999	10.325428638437813
1.0	0.85	9.538439463423378
1.0	0.8600000000000001	7.977730720563943
1.0	0.8699999999999999	6.006955819435807
1.0	0.88	4.027019308376202
1.0	0.8900000000000001	2.3510577735071276
1.0	0.8999999999999999	1.1368650055697316
1.0	0.91	0.39986340775614426
1.0	0.9200000000000002	0.08828573583130433
1.0	0.9299999999999999	0.1714857720970294
1.0	0.94	0.6879538553155948
1.0	0.95	1.7237407575132235
1.0	0.96	3.331888031794434
1.0	0.97	5.438128638216352
1.0	0.98	7.789118518658716
1.0	0.99	9.980564920921287
1.0	1.0	11.563223539665076
1.0	1.01	12.18507972199356
1.0	1.02	11.70862335301653
1.0	1.03	10.25295203011682
1.0	1.04	8.145678144648496
1.0	1.05	5.8108523772999146
1.0	1.06	3.6452702079156314
1.0	1.07	1.9341379945168602
1.0	1.08	0.8307112591728787
1.0	1.09	0.388858334934157
1.0	1.1	0.6122839885124208
1.0	1.11	1.4821866762512248
1.0	1.12	2.945596593598484
1.0	1.13	4.876249498775086
1.0	1.14	7.0409034258713605
1.0	1.15	9.10457160856494
1.0	1.16	10.688432477338008
1.0	1.17	11.465732491529408
1.0	1.18	11.259606377071046
1.0	1.19	10.103456626042092
1.0	1.2	8.24003723468446
1.0	1.21	6.0605692362354
1.0	1.22	4.007115212196922
1.0	1.23	2.4706082283099025
1.0	1.24	1.7118985465081886
1.0	1.25	1.8198186136545427
1.0	1.26	2.7070789926861356
1.0	1.27	4.137517435096043
1.0	1.28	5.777020716133835
1.0	1.29	7.261255425248226
1.0	1.3	8.27181238491463
1.0	1.31	8.607535881628696
1.0	1.32	8.233054221695634
1.0	1.33	7.287160096778732
1.0	1.34	6.042909140697699
1.0	1.35	4.827299083233658
1.0	1.36	3.924550580853441
1.0	1.37	3.4952803950475766
1.0	1.38	3.539265939552451
1.0	1.39	3.9131735377537233
1.0	1.4	4.393509776905281
1.0	1.41	4.758498860691804
1.0	1.42	4.857659639967711
1.0	1.43	4.6459794051901735
1.0	1.44	4.176162564037357
1.0	1.45	3.559483328619648
1.0	1.46	2.9159727519317373
1.0	1.47	2.3346937974106443
1.0	1.48	1.856384862096169
1.0	1.49	1.4789667141073033
1.0	1.5	1.1770486453911464
1.0	1.5099999999999998	0.9231898881475706
1.0	1.52	0.7014082943320663
1.0	1.53	0.5096149421075982
1.0	1.54	0.3536512621948599
1.0	1.5500000000000003	0.2387181596355493
1.0	1.56	0.16351800873566819
1.0	1.5699999999999998	0.11954494242266615
1.0	1.58	0.09467648701376863
1.0	1.59	0.07823210689550351
1.0	1.6	0.06459826309948984
1.0	1.6100000000000003	0.05390369226143295
1.0	1.62	0.050008258957399916
1.0	1.63	0.057276055963196584
1.0	1.64	0.07780837341764776
