-2.5	-1.0	1.0	-0.009766675129931542
-2.5	-1.0	2.0	-0.031667866304786914
-2.5	-1.0	3.0	-0.036380503626403785
-2.5	-1.0	4.0	-0.02108416892071919
-2.5	-1.0	5.0	-0.017872525680858068
-2.5	-1.0	6.0	-0.028203845043936544
-2.5	-1.0	7.0	-0.02630161612475225
-2.5	-1.0	8.0	-0.013016826728414336
-2.5	-1.0	9.0	-0.01132610568768666
-2.5	-1.0	10.0	-0.020810402713879125
-2.5	-1.0	11.0	-0.02081040271385523
-2.5	-1.0	12.0	-0.01132610568770227
-2.5	-1.0	13.0	-0.01301682672838888
-2.5	-1.0	14.0	-0.026301616124732436
-2.5	-1.0	15.0	-0.028203845043950362
-2.5	-1.0	16.0	-0.017872525680873733
-2.5	-1.0	17.0	-0.021084168920714876
-2.5	-1.0	18.0	-0.036380503626430166
-2.5	-1.0	19.0	-0.031667866304805836
-2.5	-1.0	20.0	-0.009766675129914939
-2.5	-0.95	1.0	-0.009149417645521251
-2.5	-0.95	2.0	-0.027146528886891466
-2.5	-0.95	3.0	-0.030505631589053613
-2.5	-0.95	4.0	-0.019285920179020862
-2.5	-0.95	5.0	-0.019719264913444036
-2.5	-0.95	6.0	-0.03256429996246367
-2.5	-0.95	7.0	-0.03215567894173586
-2.5	-0.95	8.0	-0.01900393389557483
-2.5	-0.95	9.0	-0.01669039059640313
-2.5	-0.95	10.0	-0.024138978301817895
-2.5	-0.95	11.0	-0.024138978301815578
-2.5	-0.95	12.0	-0.01669039059638174
-2.5	-0.95	13.0	-0.019003933895588493
-2.5	-0.95	14.0	-0.03215567894180568
-2.5	-0.95	15.0	-0.03256429996246928
-2.5	-0.95	16.0	-0.01971926491344076
-2.5	-0.95	17.0	-0.01928592017901788
-2.5	-0.95	18.0	-0.03050563158907462
-2.5	-0.95	19.0	-0.02714652888686664
-2.5	-0.95	20.0	-0.009149417645527895
-2.5	-0.9	1.0	-0.006915042210011692
-2.5	-0.9	2.0	-0.01722517071279133
-2.5	-0.9	3.0	-0.01748292733365747
-2.5	-0.9	4.0	-0.012867734792292883
-2.5	-0.9	5.0	-0.01786162654747072
-2.5	-0.9	6.0	-0.03171834357413458
-2.5	-0.9	7.0	-0.035632254643233954
-2.5	-0.9	8.0	-0.027373432144236737
-2.5	-0.9	9.0	-0.028722214088829943
-2.5	-0.9	10.0	-0.03937408448625233
-2.5	-0.9	11.0	-0.03937408448625065
-2.5	-0.9	12.0	-0.02872221408883723
-2.5	-0.9	13.0	-0.027373432144243034
-2.5	-0.9	14.0	-0.03563225464322815
-2.5	-0.9	15.0	-0.03171834357412075
-2.5	-0.9	16.0	-0.017861626547483165
-2.5	-0.9	17.0	-0.012867734792268761
-2.5	-0.9	18.0	-0.01748292733367331
-2.5	-0.9	19.0	-0.01722517071282131
-2.5	-0.9	20.0	-0.006915042210010287
-2.5	-0.85	1.0	-0.006474489329152406
-2.5	-0.85	2.0	-0.015627262645674638
-2.5	-0.85	3.0	-0.016466877207827114
-2.5	-0.85	4.0	-0.013135015292533699
-2.5	-0.85	5.0	-0.016457907761323113
-2.5	-0.85	6.0	-0.025830284780419592
-2.5	-0.85	7.0	-0.02751498331680653
-2.5	-0.85	8.0	-0.020743138398727476
-2.5	-0.85	9.0	-0.022165789577150964
-2.5	-0.85	10.0	-0.03224853581807999
-2.5	-0.85	11.0	-0.032248535818093935
-2.5	-0.85	12.0	-0.022165789577112027
-2.5	-0.85	13.0	-0.020743138398747033
-2.5	-0.85	14.0	-0.027514983316810692
-2.5	-0.85	15.0	-0.02583028478041476
-2.5	-0.85	16.0	-0.01645790776131492
-2.5	-0.85	17.0	-0.013135015292536117
-2.5	-0.85	18.0	-0.01646687720782764
-2.5	-0.85	19.0	-0.015627262645664764
-2.5	-0.85	20.0	-0.006474489329139629
-2.5	-0.8	1.0	-0.008229636151314914
-2.5	-0.8	2.0	-0.022661696384007668
-2.5	-0.8	3.0	-0.028293148160059893
-2.5	-0.8	4.0	-0.02356579141686594
-2.5	-0.8	5.0	-0.023414488159071576
-2.5	-0.8	6.0	-0.028052178210038498
-2.5	-0.8	7.0	-0.02308799285906027
-2.5	-0.8	8.0	-0.01286100606617851
-2.5	-0.8	9.0	-0.011770928444209133
-2.5	-0.8	10.0	-0.020129643316428556
-2.5	-0.8	11.0	-0.02012964331643562
-2.5	-0.8	12.0	-0.011770928444184068
-2.5	-0.8	13.0	-0.012861006066145368
-2.5	-0.8	14.0	-0.02308799285907975
-2.5	-0.8	15.0	-0.028052178210013934
-2.5	-0.8	16.0	-0.023414488159083677
-2.5	-0.8	17.0	-0.023565791416853225
-2.5	-0.8	18.0	-0.02829314816006426
-2.5	-0.8	19.0	-0.0226616963839774
-2.5	-0.8	20.0	-0.008229636151335807
-2.5	-0.75	1.0	-0.010340623106379194
-2.5	-0.75	2.0	-0.030337600278145194
-2.5	-0.75	3.0	-0.04101474803321437
-2.5	-0.75	4.0	-0.03681524671424068
-2.5	-0.75	5.0	-0.0370573448371142
-2.5	-0.75	6.0	-0.041332009724203124
-2.5	-0.75	7.0	-0.03307267196959394
-2.5	-0.75	8.0	-0.020487976059917316
-2.5	-0.75	9.0	-0.019749958230584126
-2.5	-0.75	10.0	-0.029676378213847176
-2.5	-0.75	11.0	-0.02967637821386903
-2.5	-0.75	12.0	-0.01974995823058395
-2.5	-0.75	13.0	-0.020487976059898647
-2.5	-0.75	14.0	-0.0330726719695948
-2.5	-0.75	15.0	-0.041332009724163433
-2.5	-0.75	16.0	-0.037057344837099764
