-2.5	1.0	-0.1644644227906817
-2.5	2.0	-0.4350821818768349
-2.5	3.0	-0.6155375212580001
-2.5	4.0	-0.6946259761405222
-2.5	5.0	-0.7452411542489633
-2.5	6.0	-0.7531690334697674
-2.5	7.0	-0.7308937879962247
-2.5	8.0	-0.7317510291391461
-2.5	9.0	-0.7782034945043539
-2.5	10.0	-0.8259143544989123
-2.5	11.0	-0.8259143544989969
-2.5	12.0	-0.7782034945042512
-2.5	13.0	-0.7317510291390814
-2.5	14.0	-0.7308937879961463
-2.5	15.0	-0.7531690334697632
-2.5	16.0	-0.7452411542490757
-2.5	17.0	-0.6946259761405452
-2.5	18.0	-0.6155375212581764
-2.5	19.0	-0.43508218187688386
-2.5	20.0	-0.16446442279063703
-2.45	1.0	-0.1842123501532124
-2.45	2.0	-0.45055865527932426
-2.45	3.0	-0.5998614359755358
-2.45	4.0	-0.6495709258159736
-2.45	5.0	-0.6611210492954598
-2.45	6.0	-0.672418303856089
-2.45	7.0	-0.7046079239725276
-2.45	8.0	-0.7036949690904722
-2.45	9.0	-0.6440531052531207
-2.45	10.0	-0.5826241814139216
-2.45	11.0	-0.5826241814138572
-2.45	12.0	-0.6440531052531896
-2.45	13.0	-0.7036949690905254
-2.45	14.0	-0.7046079239724842
-2.45	15.0	-0.6724183038560287
-2.45	16.0	-0.6611210492956384
-2.45	17.0	-0.6495709258159991
-2.45	18.0	-0.5998614359755146
-2.45	19.0	-0.45055865527917477
-2.45	20.0	-0.18421235015316317
-2.4	1.0	-0.24773514004656177
-2.4	2.0	-0.682451848739081
-2.4	3.0	-0.9965742452987865
-2.4	4.0	-1.1415494056397637
-2.4	5.0	-1.2373289199675068
-2.4	6.0	-1.267714234260858
-2.4	7.0	-1.2491880285104076
-2.4	8.0	-1.2584130522118069
-2.4	9.0	-1.339353038193148
-2.4	10.0	-1.4192878550018597
-2.4	11.0	-1.4192878550018637
-2.4	12.0	-1.3393530381930077
-2.4	13.0	-1.2584130522114894
-2.4	14.0	-1.2491880285104964
-2.4	15.0	-1.2677142342609262
-2.4	16.0	-1.2373289199674218
-2.4	17.0	-1.1415494056397508
-2.4	18.0	-0.9965742452988672
-2.4	19.0	-0.6824518487390383
-2.4	20.0	-0.24773514004668107
-2.35	1.0	-0.28372169840847583
-2.35	2.0	-0.725839071282373
-2.35	3.0	-1.0066273250426463
-2.35	4.0	-1.1109327188566829
-2.35	5.0	-1.1534216542811255
-2.35	6.0	-1.1697751344244516
-2.35	7.0	-1.2068560250060252
-2.35	8.0	-1.19451466665588
-2.35	9.0	-1.0885490551760875
-2.35	10.0	-0.9854086206703675
-2.35	11.0	-0.9854086206705118
-2.35	12.0	-1.0885490551758903
-2.35	13.0	-1.1945146666559405
-2.35	14.0	-1.2068560250059237
-2.35	15.0	-1.1697751344245118
-2.35	16.0	-1.1534216542809885
-2.35	17.0	-1.1109327188565252
-2.35	18.0	-1.0066273250426203
-2.35	19.0	-0.7258390712824219
-2.35	20.0	-0.2837216984083977
-2.3	1.0	-0.403964786958061
-2.3	2.0	-1.1447351595477073
-2.3	3.0	-1.7423225051465798
-2.3	4.0	-2.0362842778834778
-2.3	5.0	-2.2493700484266648
-2.3	6.0	-2.339633171292714
-2.3	7.0	-2.349809183610708
-2.3	8.0	-2.387501905892457
-2.3	9.0	-2.5360146958268035
-2.3	10.0	-2.6719781218375602
-2.3	11.0	-2.6719781218376726
-2.3	12.0	-2.5360146958269323
-2.3	13.0	-2.3875019058923916
-2.3	14.0	-2.349809183610573
-2.3	15.0	-2.3396331712927085
-2.3	16.0	-2.2493700484266723
-2.3	17.0	-2.03628427788343
-2.3	18.0	-1.7423225051466182
-2.3	19.0	-1.144735159547611
-2.3	20.0	-0.40396478695797816
-2.25	1.0	-0.46647748652755205
-2.25	2.0	-1.2537787281619066
-2.25	3.0	-1.8180591090164542
-2.25	4.0	-2.045770553127963
-2.25	5.0	-2.1774400681566837
-2.25	6.0	-2.230667997652528
-2.25	7.0	-2.287108774111663
-2.25	8.0	-2.2543706563195665
-2.25	9.0	-2.071899608498824
-2.25	10.0	-1.9019507647360079
-2.25	11.0	-1.9019507647359177
-2.25	12.0	-2.071899608498576
-2.25	13.0	-2.2543706563194488
-2.25	14.0	-2.287108774111709
-2.25	15.0	-2.2306679976527266
-2.25	16.0	-2.177440068156502
-2.25	17.0	-2.045770553127829
-2.25	18.0	-1.818059109016363
-2.25	19.0	-1.2537787281620727
-2.25	20.0	-0.46647748652749443
-2.2	1.0	-0.7360975414197687
-2.2	2.0	-2.1232490730657636
-2.2	3.0	-3.4237291254588182
-2.2	4.0	-4.11656537902219
-2.2	5.0	-4.677873374460191
-2.2	6.0	-4.928491547265004
-2.2	7.0	-5.024097572115303
-2.2	8.0	-5.121758984776061
-2.2	9.0	-5.386516440724539
-2.2	10.0	-5.608925761393816
-2.2	11.0	-5.608925761393554
-2.2	12.0	-5.386516440724558
-2.2	13.0	-5.121758984776034
-2.2	14.0	-5.024097572115245
-2.2	15.0	-4.928491547264976
-2.2	16.0	-4.677873374460231
-2.2	17.0	-4.116565379022189
-2.2	18.0	-3.423729125458906
-2.2	19.0	-2.1232490730657285
-2.2	20.0	-0.7360975414197357
-2.15	1.0	-0.8429407721615716
-2.15	2.0	-2.359258330040301
-2.15	3.0	-3.590792324361493
-2.15	4.0	-4.120951366025287
-2.15	5.0	-4.555046936340144
-2.15	6.0	-4.790464353897979
-2.15	7.0	-4.973361803912669
-2.15	8.0	-4.945002163030009
-2.15	9.0	-4.67056594640219
-2.15	10.0	-4.419582678059454
-2.15	11.0	-4.41958267805977
-2.15	12.0	-4.6705659464023155
-2.15	13.0	-4.9450021630301375
-2.15	14.0	-4.973361803912769
-2.15	15.0	-4.790464353897889
-2.15	16.0	-4.555046936340265
-2.15	17.0	-4.120951366025234
-2.15	18.0	-3.590792324361509
-2.15	19.0	-2.3592583300400674
-2.15	20.0	-0.8429407721615397
-2.1	1.0	-1.6157643194369022
-2.1	2.0	-4.68176104547025
-2.1	3.0	-8.196560474975461
-2.1	4.0	-10.235154540813582
-2.1	5.0	-12.172324103656363
-2.1	6.0	-13.134807034286279
-2.1	7.0	-13.709911066375021
-2.1	8.0	-14.039098332632296
-2.1	9.0	-14.613884123395817
-2.1	10.0	-15.011853212734833
-2.1	11.0	-15.011853212734815
-2.1	12.0	-14.61388412339586
-2.1	13.0	-14.039098332632049
-2.1	14.0	-13.709911066374822
-2.1	15.0	-13.134807034286
-2.1	16.0	-12.172324103656516
-2.1	17.0	-10.235154540813696
-2.1	18.0	-8.19656047497544
-2.1	19.0	-4.68176104547027
-2.1	20.0	-1.6157643194368194
-2.05	1.0	-1.8065845947986616
-2.05	2.0	-5.1819176952609975
-2.05	3.0	-8.542048970247462
-2.05	4.0	-10.214746169813242
-2.05	5.0	-12.113564539071266
-2.05	6.0	-13.277561874517094
-2.05	7.0	-14.244450876995055
-2.05	8.0	-14.469596985738802
-2.05	9.0	-14.252162415432617
-2.05	10.0	-13.940303806979326
-2.05	11.0	-13.940303806979262
-2.05	12.0	-14.252162415432355
-2.05	13.0	-14.469596985738763
-2.05	14.0	-14.244450876995279
-2.05	15.0	-13.277561874517252
-2.05	16.0	-12.11356453907099
-2.05	17.0	-10.21474616981318
-2.05	18.0	-8.542048970247537
-2.05	19.0	-5.181917695261024
-2.05	20.0	-1.8065845947985733
-2.0	1.0	-5.0754389252006264
-2.0	2.0	-14.297349288945764
-2.0	3.0	-28.35823437884771
-2.0	4.0	-37.407701461119224
-2.0	5.0	-48.19388472066345
-2.0	6.0	-54.38841411985327
-2.0	7.0	-59.63042406742375
-2.0	8.0	-61.82792977247773
-2.0	9.0	-64.4809708643715
-2.0	10.0	-65.9785234850276
-2.0	11.0	-65.97852348502752
-2.0	12.0	-64.48097086437129
-2.0	13.0	-61.82792977247776
-2.0	14.0	-59.63042406742347
-2.0	15.0	-54.3884141198535
-2.0	16.0	-48.193884720663696
-2.0	17.0	-37.40770146111929
-2.0	18.0	-28.358234378848
-2.0	19.0	-14.297349288945759
-2.0	20.0	-5.07543892520058
-1.95	1.0	-7.256346360336478
-1.95	2.0	-20.324698533809485
-1.95	3.0	-42.03806143161176
-1.95	4.0	-57.20720391806462
-1.95	5.0	-80.31228128830477
