-4.0	-0.5	0.16271737487413587
-4.0	-0.46	0.18185030718869422
-4.0	-0.42	0.11616896189298381
-4.0	-0.38	0.2543461164456843
-4.0	-0.33999999999999997	0.12672597971688856
-4.0	-0.3	0.29357693595976453
-4.0	-0.26	0.2942029350565121
-4.0	-0.21999999999999997	0.08859411885563147
-4.0	-0.18	0.30540878702900376
-4.0	-0.14	0.43158819910118157
-4.0	-0.09999999999999998	0.3587323676460858
-4.0	-0.06	0.28152415265675496
-4.0	-0.020000000000000018	0.2531744046783324
-4.0	0.020000000000000018	0.2531744046783324
-4.0	0.06000000000000005	0.2815241526574456
-4.0	0.09999999999999998	0.3587323676460858
-4.0	0.14	0.43158819910118157
-4.0	0.18000000000000005	0.3054087870294189
-4.0	0.21999999999999997	0.08859411885563147
-4.0	0.26	0.2942029350565121
-4.0	0.30000000000000004	0.29357693595861156
-4.0	0.33999999999999997	0.12672597971688856
-4.0	0.38	0.2543461164456843
-4.0	0.42000000000000004	0.11616896189378259
-4.0	0.45999999999999996	0.18185030718869422
-4.0	0.5	0.16271737487413587
-3.96	-0.5	0.2767585820758003
-3.96	-0.46	0.09615947258697878
-3.96	-0.42	0.24483324524634725
-3.96	-0.38	0.21533404565974115
-3.96	-0.33999999999999997	0.2372854286145195
-3.96	-0.3	0.2654784432653321
-3.96	-0.26	0.43042084299176103
-3.96	-0.21999999999999997	0.110204964575918
-3.96	-0.18	0.34735944978645344
-3.96	-0.14	0.5452495042477562
-3.96	-0.09999999999999998	0.45471840796459817
-3.96	-0.06	0.35078172823475695
-3.96	-0.020000000000000018	0.3150894633167676
-3.96	0.020000000000000018	0.3150894633167676
-3.96	0.06000000000000005	0.35078172823458875
-3.96	0.09999999999999998	0.45471840796459817
-3.96	0.14	0.5452495042477562
-3.96	0.18000000000000005	0.34735944978695693
-3.96	0.21999999999999997	0.110204964575918
-3.96	0.26	0.43042084299176103
-3.96	0.30000000000000004	0.26547844326509046
-3.96	0.33999999999999997	0.2372854286145195
-3.96	0.38	0.21533404565974115
-3.96	0.42000000000000004	0.2448332452463387
-3.96	0.45999999999999996	0.09615947258697878
-3.96	0.5	0.2767585820758003
-3.92	-0.5	0.2376677289377996
-3.92	-0.46	0.08557490195539322
-3.92	-0.42	0.3911215823139324
-3.92	-0.38	0.13619053504169412
-3.92	-0.33999999999999997	0.41374387880041763
-3.92	-0.3	0.210120189404032
-3.92	-0.26	0.5982141163926252
-3.92	-0.21999999999999997	0.16636645267931305
-3.92	-0.18	0.3857246589394005
-3.92	-0.14	0.6980742541537499
-3.92	-0.09999999999999998	0.5882957896704714
-3.92	-0.06	0.44455158523959115
-3.92	-0.020000000000000018	0.3987759547021238
-3.92	0.020000000000000018	0.3987759547021238
-3.92	0.06000000000000005	0.4445515852408941
-3.92	0.09999999999999998	0.5882957896704714
-3.92	0.14	0.6980742541537499
-3.92	0.18000000000000005	0.3857246589395427
-3.92	0.21999999999999997	0.16636645267931305
-3.92	0.26	0.5982141163926252
-3.92	0.30000000000000004	0.2101201894038523
-3.92	0.33999999999999997	0.41374387880041763
-3.92	0.38	0.13619053504169412
-3.92	0.42000000000000004	0.3911215823145504
-3.92	0.45999999999999996	0.08557490195539322
-3.92	0.5	0.2376677289377996
-3.88	-0.5	0.0801176700142888
-3.88	-0.46	0.29942671329929493
-3.88	-0.42	0.37546792379259825
-3.88	-0.38	0.15384927165617007
-3.88	-0.33999999999999997	0.5760640956362696
-3.88	-0.3	0.18652836859733862
-3.88	-0.26	0.7622940030923055
-3.88	-0.21999999999999997	0.29756738138735983
-3.88	-0.18	0.4125819332123204
-3.88	-0.14	0.9053439114078187
-3.88	-0.09999999999999998	0.7797771833946932
-3.88	-0.06	0.5743101448312976
-3.88	-0.020000000000000018	0.5140116003248985
-3.88	0.020000000000000018	0.5140116003248985
-3.88	0.06000000000000005	0.5743101448317044
-3.88	0.09999999999999998	0.7797771833946932
-3.88	0.14	0.9053439114078187
-3.88	0.18000000000000005	0.41258193321587866
-3.88	0.21999999999999997	0.29756738138735983
-3.88	0.26	0.7622940030923055
-3.88	0.30000000000000004	0.186528368594987
-3.88	0.33999999999999997	0.5760640956362696
-3.88	0.38	0.15384927165617007
-3.88	0.42000000000000004	0.3754679237920935
-3.88	0.45999999999999996	0.29942671329929493
-3.88	0.5	0.0801176700142888
-3.84	-0.5	0.20597046424292817
-3.84	-0.46	0.5198188605951488
-3.84	-0.42	0.15657885683716752
-3.84	-0.38	0.440215357586792
-3.84	-0.33999999999999997	0.55859278003275
-3.84	-0.3	0.3307555781948735
-3.84	-0.26	0.8417068400731857
-3.84	-0.21999999999999997	0.5723766310317808
-3.84	-0.18	0.4188416283096699
-3.84	-0.14	1.1867244871839988
-3.84	-0.09999999999999998	1.0639743392921872
-3.84	-0.06	0.7584120498429413
-3.84	-0.020000000000000018	0.6757122254169436
-3.84	0.020000000000000018	0.6757122254169436
-3.84	0.06000000000000005	0.7584120498449887
-3.84	0.09999999999999998	1.0639743392921872
-3.84	0.14	1.1867244871839988
-3.84	0.18000000000000005	0.4188416283106673
-3.84	0.21999999999999997	0.5723766310317808
-3.84	0.26	0.8417068400731857
-3.84	0.30000000000000004	0.3307555781967185
-3.84	0.33999999999999997	0.55859278003275
-3.84	0.38	0.440215357586792
-3.84	0.42000000000000004	0.15657885683676143
-3.84	0.45999999999999996	0.5198188605951488
-3.84	0.5	0.20597046424292817
-3.8	-0.5	0.5467379729648125
-3.8	-0.46	0.29322849749912977
